name,brand,category,address,lat,lng,phone
홈플러스(주)익스프레스 거제상동점,홈플러스,HYPERMARKET,경상남도 거제시 상동1길 15-3,34.86122804,128.64237938,055 636 8551
홈플러스(주)익스프레스 거제고현점,홈플러스,HYPERMARKET,경상남도 거제시 중곡로 35,34.89285919,128.63203444,055-633-8548
롯데쇼핑(주) 롯데마트 거제점,롯데마트,HYPERMARKET,경상남도 거제시 서간도길 9-9 (옥포동,34.88759190,128.68922147,055-680-5801
롯데슈퍼연수점,롯데슈퍼,HYPERMARKET,인천광역시 연수구 동춘동,37.40263318,126.67462350,032 8156114
이마트 연수점,,HYPERMARKET,인천광역시 연수구 경원대로 184,37.40146942,126.68321691,032820 1052
홈플러스 인천연수점,홈플러스,HYPERMARKET,인천광역시 연수구 청능대로 210,37.40316561,126.68577482,0324308123
롯데마트연수점,롯데마트,HYPERMARKET,인천광역시 연수구 청능대로 87,37.41227512,126.67723887,0328102500
롯데마켓999 연수1동점,,HYPERMARKET,인천광역시 연수구 새말로 70,37.41679772,126.67968956,0328155601
롯데마트연수점,롯데마트,HYPERMARKET,인천광역시 연수구 청능대로 87,37.41227512,126.67723887,0328102500
롯데마켓999 연수1동점,,HYPERMARKET,인천광역시 연수구 새말로 70,37.41679772,126.67968956,0328155601
롯데쇼핑(주) 롯데마트 송도점,롯데마트,HYPERMARKET,인천광역시 연수구 컨벤시아대로 177,37.38542542,126.64544952,032-222-2523
홈플러스 인천송도점,홈플러스,HYPERMARKET,인천광역시 연수구 송도국제대로 165-0,37.37730940,126.65848460,02-3459-1720
코스트코 홀세일 송도점,코스트코,HYPERMARKET,인천광역시 연수구 송도동 98번지,37.38690962,126.63536915,02-2630-2784
트리플 스트리트,,HYPERMARKET,인천광역시 연수구 송도과학로16번길 33-1,37.37807817,126.66124839,032-260-1291
롯데쇼핑(주) 롯데마트 동두천점,롯데마트,HYPERMARKET,경기도 동두천시 평화로2169번길 21,37.87791001,127.05505984,0318302521
롯데쇼핑(주) 구리점,,HYPERMARKET,경기도 구리시 경춘로 261,37.59999397,127.14612327,550-7114
롯데슈퍼 교문점,롯데슈퍼,HYPERMARKET,경기도 구리시 장자대로37번길 55,37.58740794,127.13573789,031-569-5602
롯데쇼핑(주)구리점,,HYPERMARKET,경기도 구리시 경춘로 261,37.59999397,127.14612327,0315508083
(주)지에스리테일 GS스퀘어 구리점,,HYPERMARKET,경기도 구리시 경춘로 261,37.59999397,127.14612327,031-550-7114
삐에로쇼핑 강남논현점,,HYPERMARKET,서울특별시 강남구 논현동 164번지 5호 외 3필지,37.50524053,127.02544793,02-380-9461
스타필드 시티 명지점,,HYPERMARKET,부산광역시 강서구 명지국제6로 168,35.09008409,128.92048227,051-990-0100
경동타워 쇼핑,,HYPERMARKET,부산광역시 서구 보수대로 27 (토성동1가,35.09619843,129.02620280,051-241-3006
롯데쇼핑(주) 롯데마트 영통점,롯데마트,HYPERMARKET,경기도 수원시 영통구 봉영로 1579,37.24984727,127.07368832,031-201-7283
홈플러스(주) 동수원점,홈플러스,HYPERMARKET,경기도 수원시 팔달구 효원로 257,37.25993466,127.03223316,031-231-8128
홈플러스(주) 북수원점,홈플러스,HYPERMARKET,경기도 수원시 장안구 경수대로 930,37.29989754,127.01089795,031-259-8000
홈플러스(주) 영통점,홈플러스,HYPERMARKET,경기도 수원시 영통구 봉영로 1576,37.24894588,127.07464683,031-201-8000
(주)이마트 서수원점,,HYPERMARKET,경기도 수원시 권선구 수인로 291,37.27959371,126.97231450,031-895-1052
수원종합공구단지,,HYPERMARKET,경기도 수원시 권선구 권선로 308-18,37.25245165,126.98726077,031-291-0945
홈플러스(주)익스프레스 수원매탄2점,홈플러스,HYPERMARKET,경기도 수원시 영통구 중부대로 254,37.27168347,127.04564762,031-217-8545
타임빌라스 수원,,HYPERMARKET,경기도 수원시 권선구 세화로 134 (서둔동,37.26134243,126.99920777,031-247-3055
롯데쇼핑(주)롯데몰 광교점,,HYPERMARKET,경기도 수원시 영통구 도청로 10 (이의동,37.28341512,127.05802592,02-2118-6891
(주)이마트 광교점,,HYPERMARKET,경기도 수원시 영통구 광교로 191,37.29374732,127.04981007,02-380-9394
홈플러스(주) 원천점,홈플러스,HYPERMARKET,경기도 수원시 영통구 중부대로 437,37.26725672,127.06572349,031-252-2080
(주)지에스리테일 GS수퍼 수원아트리움점,,HYPERMARKET,경기도 수원시 장안구 이목로 24-3,37.30680864,126.98687281,02-2006-3059
광교 엘포트 몰,,HYPERMARKET,경기도 수원시 영통구 광교중앙로 145,37.28421893,127.05984360,02-2189-6000
한화갤러리아(주) 광교점,,HYPERMARKET,경기도 수원시 영통구 광교중앙로 124,37.28237680,127.05954457,02-410-7138
NC수원 터미널점,,HYPERMARKET,경기도 수원시 권선구 경수대로 270,37.24760878,127.02298611,031-8065-3614
홈플러스(주)익스프레스 매탄점,홈플러스,HYPERMARKET,경기도 수원시 영통구 효원로 363,37.25898768,127.04351296,031-212-8543
홈플러스(주)익스프레스 화서점,홈플러스,HYPERMARKET,경기도 수원시 팔달구 화양로35번길 6,37.27854344,126.99858630,031-255-8543
롯데쇼핑(주) 롯데슈퍼 정자점,롯데슈퍼,HYPERMARKET,경기도 수원시 장안구 정자천로 187,37.29373895,126.99753217,031-246-9092
롯데쇼핑(주) 롯데슈퍼 인계점,롯데슈퍼,HYPERMARKET,경기도 수원시 팔달구 권광로 262,37.26786821,127.03784456,031-217-5604
롯데쇼핑(주) 롯데슈퍼 우만점,롯데슈퍼,HYPERMARKET,경기도 수원시 팔달구 중부대로143번길 39,37.27716474,127.03423719,031-216-5603
홈플러스(주) 서수원점,홈플러스,HYPERMARKET,경기도 수원시 권선구 금곡로 236,37.27150707,126.95739602,031-8019-1024
롯데쇼핑(주) 롯데마트 광교점,롯데마트,HYPERMARKET,경기도 수원시 영통구 센트럴타운로 85(이의동,37.28784412,127.05261966,02-2145-8474
(주)이마트 수원점,,HYPERMARKET,경기도 수원시 권선구 경수대로 270,37.24760878,127.02298611,031-207-1054
트레이더스 홀세일클럽 수원점,트레이더스,HYPERMARKET,경기도 수원시 영통구 삼성로 2,37.24324388,127.05075226,031-8005-1250~1
홈플러스(주)익스프레스 수원연무점,홈플러스,HYPERMARKET,경기도 수원시 장안구 창룡대로 193,37.28988572,127.03326704,031-256-8546
(주)이마트에브리데이 매탄점,이마트 에브리데이,HYPERMARKET,경기도 수원시 영통구 인계로 219,37.26302079,127.04408991,031-213-2586
스타필드 시티 위례점,,HYPERMARKET,경기도 하남시 위례대로 200,37.47722977,127.15051338,02-380-9396
이마트 하남점,,HYPERMARKET,경기도 하남시 덕풍서로 70,37.54995173,127.20748221,02-380-5234
이마트 세종점,,HYPERMARKET,세종특별자치시 금송로 687,36.46821282,127.25312711,044-902-1234
이마트에브리데이 송파점,이마트 에브리데이,HYPERMARKET,서울특별시 송파구 송파대로 345 (가락동,37.49471406,127.10933769,
(주)서부티엔디,,HYPERMARKET,서울특별시 용산구 청파로 100,37.53001122,126.96448216,02-2689-0035
제주드림타워,,HYPERMARKET,제주특별자치도 제주시 노연로 12,33.48208195,126.48350250,064-795-0000
GS슈퍼 경주 현곡푸르지오점,,HYPERMARKET,경상북도 경주시 현곡면 용담로 538-17,35.88719267,129.17732253,054-743-0550
롯데슈퍼 용황점,롯데슈퍼,HYPERMARKET,경상북도 경주시 용황로7길 8,35.88172737,129.22950145,054-777-5968
롯데슈퍼 경주점,롯데슈퍼,HYPERMARKET,경상북도 경주시 양정로 330,35.85929544,129.22611593,054-744-5609
롯데슈퍼 동천점,롯데슈퍼,HYPERMARKET,경상북도 경주시 동천로 70,35.85093728,129.22928986,054-742-5603
롯데슈퍼 보문점,롯데슈퍼,HYPERMARKET,경상북도 경주시 보문로 529,35.83393554,129.28765951,054-777-2224
GS슈퍼 경주현곡점,,HYPERMARKET,경상북도 경주시 현곡면 안현로 8,35.86524533,129.20500225,054-774-8534
노브랜드 경주 용강점,노브랜드,HYPERMARKET,경상북도 경주시 산업로 4506,35.87803608,129.23258851,054-773-2012
이마트에브리데이 경주용강점,이마트 에브리데이,HYPERMARKET,경상북도 경주시 다불로 9,35.87399215,129.23062478,054-744-8000
GS THE FRESH 안양호계점,,HYPERMARKET,경기도 안양시 동안구 경수대로 428,37.35944030,126.96461711,02-2006-2364
GS THE FRESH 남가좌디엠씨점,,HYPERMARKET,서울특별시 서대문구 거북골로 100,37.57333784,126.91957777,02-373-9993
이마트에브리데이 홍은점,이마트 에브리데이,HYPERMARKET,서울특별시 서대문구 홍은중앙로 89,37.59625141,126.94944494,02-380-5042
지에스 더프레시(GS THE FRESH) 수원화서점,,HYPERMARKET,경기도 수원시 장안구 대평로 27,37.28699087,126.99680336,02-2006-2678
(주)이마트에브리데이 창원더스퀘어점,이마트 에브리데이,HYPERMARKET,경상남도 창원시 성산구 대암로 247,35.20075619,128.71388285,02-380-5042
(주)이마트에브리데이 목동역점,이마트 에브리데이,HYPERMARKET,서울특별시 양천구 목동로 183,37.52203893,126.86632781,02-2039-0818
센터포인트 명동,,HYPERMARKET,서울특별시 중구 남대문로2가 9-1,37.56185216,126.98479808,02-3452-2379
홈플러스 익스프레스 경주 안강점,홈플러스,HYPERMARKET,경상북도 경주시 안강읍 구부랑4길 2,35.99925667,129.19898973,054-761-8545
GS THE FRESH 부산 온천점,,HYPERMARKET,부산광역시 동래구 차밭골로 6-5,35.21288304,129.08291189,051-553-3130
GS THE FRESH 동래래미안점,,HYPERMARKET,부산광역시 동래구 금정마을로 150,35.20836513,129.07126586,051-555-1789
(주)이마트에브리데이 가양역점,이마트 에브리데이,HYPERMARKET,서울특별시 강서구 양천로 476,37.55881457,126.85535627,
코스트코 홀세일 청라점,코스트코,HYPERMARKET,인천광역시 서구 청라동 12-2,37.53682671,126.61886903,02-2630-2671
서경백화점,,HYPERMARKET,인천광역시 서구 가정로 369,37.51512001,126.67464200,032-583-3377
(주)이마트군산점,,HYPERMARKET,전북특별자치도 군산시 구암3.1로 137,35.97976188,126.73678846,063-472-1053
롯데쇼핑 (주) 롯데마트군산점,롯데마트,HYPERMARKET,전북특별자치도 군산시 수송로 185,35.96184107,126.71845444,063-441-2520
롯데쇼핑(주) 롯데백화점 전주점,,HYPERMARKET,전북특별자치도 전주시 완산구 온고을로 2,35.83153522,127.12389600,063-289-3611
홈플러스 주식회사 전주완산점,홈플러스,HYPERMARKET,전북특별자치도 전주시 완산구 기린대로 170,35.82071718,127.15215999,063-263-2080
롯데쇼핑(주) 롯데마트 전주점,롯데마트,HYPERMARKET,전북특별자치도 전주시 완산구 우전로 240,35.81335698,127.10462874,063-249-2500
롯데쇼핑(주)롯데마트맥스 송천점,롯데마트,HYPERMARKET,전북특별자치도 전주시 덕진구 송천중앙로 82,35.85156315,127.12253937,063)276-7350
홈플러스 주식회사 전주점,홈플러스,HYPERMARKET,전북특별자치도 전주시 덕진구 백제대로 771,35.84451662,127.15500970,0632498120
전주코아백화점,,HYPERMARKET,전북특별자치도 전주시 완산구 팔달로 262-6 (서노송동,35.82252893,127.14687994,281-1612
(주)이마트 전주점,,HYPERMARKET,전북특별자치도 전주시 완산구 당산로 111,35.82959208,127.12238130,063  2591050
노벨리나,,HYPERMARKET,전북특별자치도 전주시 완산구 전주객사4길 19 (고사동,35.81559381,127.14579113,063)715-6100
롯데쇼핑(주)롯데수퍼효자점,,HYPERMARKET,전북특별자치도 전주시 완산구 효동2길 8,35.80247345,127.12878881,063-224-4545
홈플러스(주) 전주효자점,홈플러스,HYPERMARKET,전북특별자치도 전주시 완산구 용머리로 31,35.80361942,127.11611571,0632818125
디쟈트,,HYPERMARKET,전북특별자치도 전주시 완산구 충경로 45,35.81487891,127.14591579,063-286-3546
롯데쇼핑(주)롯데마트 익산점,롯데마트,HYPERMARKET,전북특별자치도 익산시 무왕로 1053,35.95611001,126.97610532,063-830-2500
(주)이마트 익산점,,HYPERMARKET,전북특별자치도 익산시 평동로 705,35.92763167,126.96007178,063-860-1052
홈플러스(주) 익산점,홈플러스,HYPERMARKET,전북특별자치도 익산시 무왕로 1035,35.95594200,126.97437570,063-540-8287
대전신세계 엑스포점,,HYPERMARKET,대전광역시 유성구 엑스포로 1,36.37442653,127.38644000,1588-1234
(주)이마트에브리데이(이천점),이마트 에브리데이,HYPERMARKET,경기도 이천시 중리천로 18,37.27720373,127.44194736,031-638-0017
롯데프레시 김포구래가맹점,롯데프레시,HYPERMARKET,경기도 김포시 김포한강10로133번길 142,37.64187334,126.62154466,031)982-6766
한성몰 남양주점,,HYPERMARKET,경기도 남양주시 화도읍 경춘로 1725,37.65377658,127.28383755,02-2211-1311
(주)이마트에브리데이 율하점,이마트 에브리데이,HYPERMARKET,대구광역시 동구 안심로22길 60-23,35.86014014,128.69679386,053-964-9000
홈플러스 광양점,홈플러스,HYPERMARKET,전라남도 광양시 항만11로 70,34.92527079,127.69694951,061-760-8122
이마트에브리데이 오창산단점,이마트 에브리데이,HYPERMARKET,충청북도 청주시 청원구 오창읍 주성1길 18-6,36.73077946,127.45405652,02-380-5042
(주)지에스리테일 만덕이편한점,,HYPERMARKET,부산광역시 북구 상학로 36,35.21371781,129.04038950,051-331-6169
롯데마트 검단점,롯데마트,HYPERMARKET,인천광역시 서구 원당대로 581,37.59175175,126.66658383,560-2500
구의 자이르네 판매시설,,HYPERMARKET,서울특별시 광진구 광나루로39길 11,37.54270021,127.09088790,024578045
홈플러스(주) 광주하남점,홈플러스,HYPERMARKET,광주광역시 광산구 용아로 390,35.17488281,126.80747242,062-616-8125
홈플러스(주) 문경점,홈플러스,HYPERMARKET,경상북도 문경시 모전로 65,36.58439489,128.19247340,054 559 8000
(주)지에스리테일 문경점,,HYPERMARKET,경상북도 문경시 영신로 12,36.59092445,128.20217336,054-552-9573
김기민,,HYPERMARKET,경상남도 창원시 마산회원구 양덕옛2길 13,35.22599438,128.57858972,051-330-2553
롯데쇼핑(주)롯데슈퍼상남점,롯데슈퍼,HYPERMARKET,경상남도 창원시 성산구 동산로 122-0 (상남동,35.21360184,128.69429312,055-267-5601
롯데쇼핑(주) 롯데마트 양덕점,롯데마트,HYPERMARKET,경상남도 창원시 마산회원구 삼호로 80,35.22201792,128.58755849,02-2145-8473
(주)이마트에브리데이 창원사림점,이마트 에브리데이,HYPERMARKET,경상남도 창원시 의창구 사림로45번길 8,35.24477325,128.68033292,055-714-8291
노브랜드 창원대동점,노브랜드,HYPERMARKET,경상남도 창원시 성산구 원이대로 730,35.21639488,128.69071526,055-212-8795
롯데백화점 창원점 신관,,HYPERMARKET,경상남도 창원시 성산구 상남로 121,35.22150180,128.68524002,055-279-2702
농협하나로마트창원점,하나로마트,HYPERMARKET,경상남도 창원시 의창구 지귀로12번길 31,35.24034211,128.65456756,055-210-8800
농협 하나로마트 남양점,하나로마트,HYPERMARKET,경상남도 창원시 성산구 대암로 40-18 (남양동,35.21031694,128.70314948,055-279-8122
롯데마트 삼계점,롯데마트,HYPERMARKET,경상남도 창원시 마산회원구 내서읍 경남대로 927,35.22986117,128.50638065,055-719-5213
내서농협 삼계지점,,HYPERMARKET,경상남도 창원시 마산회원구 내서읍 삼계로 13,35.22869802,128.50575434,055-232-8980
내서농협 호계지점,,HYPERMARKET,경상남도 창원시 마산회원구 내서읍 호원로 307,35.25781398,128.52493447,055-231-5005
(주)지에스리테일 창원유니시티점,,HYPERMARKET,경상남도 창원시 의창구 중동로 33,35.25327754,128.62914680,051-510-4646
노브랜드 현동점 주식회사,노브랜드,HYPERMARKET,경상남도 창원시 마산합포구 현동4길 10,35.14859546,128.55477950,
노브랜드 진해자은점,노브랜드,HYPERMARKET,경상남도 창원시 진해구 장복대로 171,35.15205724,128.71494105,055-546-7773
롯데슈퍼 인천만수가맹점,롯데슈퍼,HYPERMARKET,인천광역시 남동구 복개동로34번길 25,37.44812923,126.72994530,032 463 5887
(주) 이마트 검단점,,HYPERMARKET,인천광역시 서구 서곶로 754,37.58258436,126.67868700,0324401054
홈플러스 가좌점,홈플러스,HYPERMARKET,인천광역시 서구 가정로151번길 11,37.49481596,126.67280237,0324538124
롯데쇼핑(주)롯데슈퍼신현점,롯데슈퍼,HYPERMARKET,인천광역시 서구 염곡로 351,37.51335577,126.67024612,575-7400
롯데쇼핑 (주) 롯데마트 청라점,롯데마트,HYPERMARKET,인천광역시 서구 청라커낼로 252,37.52810224,126.64902857,02-2145-8474
청라스퀘어세븐,,HYPERMARKET,인천광역시 서구 청라루비로 76,37.52949453,126.64372813,032-5674-8235
GS THE FRESH 노원캐슬점,,HYPERMARKET,서울특별시 노원구 덕릉로 753,37.66216718,127.07995632,
롯데쇼핑(주)롯데마트안성점,롯데마트,HYPERMARKET,경기도 안성시 공도읍 서동대로 4478,37.00495272,127.20172816,031-691-2500
(주)이마트 안성점,,HYPERMARKET,경기도 안성시 중앙로 246,37.00986345,127.25810878,686 1234
서안성농협 하나로마트,하나로마트,HYPERMARKET,경기도 안성시 공도읍 덕봉서원로 68,37.00696001,127.17429835,653-2921
안성축산농협 하나로마트,하나로마트,HYPERMARKET,경기도 안성시 안성맞춤대로 833,36.98582118,127.26992956,031-8046-8000
(주)지에스리테일 안성점,,HYPERMARKET,경기도 안성시 중앙로 430,37.00326942,127.27645863,0316778056
(주)이마트안성,,HYPERMARKET,경기도 안성시 중앙로 246,37.00986345,127.25810878,031-678-1234
홈플러스(주)익스프레스 산본점,홈플러스,HYPERMARKET,경기도 군포시 고산로 691,37.36895418,126.93689612,02-3459-8000
(주)이마트에브리데이 당동점,이마트 에브리데이,HYPERMARKET,경기도 군포시 군포로 502,37.34826785,126.94722453,031-451-5200
(주)이마트 산본점,,HYPERMARKET,경기도 군포시 산본로 347,37.35830159,126.93359687,031-450-1053
동두천농협하나로마트,하나로마트,HYPERMARKET,경기도 동두천시 중앙로 207,37.89711820,127.05435137,031-861-3300
홈플러스(주)익스프레스동두천지행점,홈플러스,HYPERMARKET,경기도 동두천시 지행로 50,37.88932456,127.05470275,0318668545
원그로브몰,,HYPERMARKET,서울특별시 강서구 공항대로 165,37.55848583,126.82687457,02-6925-2518
롯데쇼핑(주)롯데슈퍼 산본2동점,롯데슈퍼,HYPERMARKET,경기도 군포시 고산로677번길 40,37.36999697,126.93266173,031-393-5601
LOTTE FITIN 산본점,,HYPERMARKET,경기도 군포시 번영로 485,37.35498563,126.93278191,02-2299-2684
트레이더스 홀세일 클럽 군포점,트레이더스,HYPERMARKET,경기도 군포시 삼성로 74,37.33730588,126.93679148,031-361-3456
롯데슈퍼전곡점,롯데슈퍼,HYPERMARKET,경기도 연천군 전곡읍 전곡로 187-1,38.02545760,127.06837519,031-832-6981
홈플러스(주) 청주성안점,홈플러스,HYPERMARKET,충청북도 청주시 상당구 사직대로 346,36.63338646,127.48811503,043 259 2080
홈플러스(주)청주점,홈플러스,HYPERMARKET,충청북도 청주시 흥덕구 서부로 1291,36.61252850,127.44444232,043-249-8106
홈플러스(주) 오창점,홈플러스,HYPERMARKET,충청북도 청주시 청원구 오창읍 중심상업1로 8-11,36.71012111,127.43034706,043 249 8124
롯데쇼핑(주) 롯데마트상당점,롯데마트,HYPERMARKET,충청북도 청주시 상당구 용암북로160번길 60,36.61750797,127.51828075,043 2907000
홈플러스(주) 동청주점,홈플러스,HYPERMARKET,충청북도 청주시 청원구 충청대로 114,36.66381445,127.49717522,0432908000
롯데쇼핑(주)롯데슈퍼율량점,롯데슈퍼,HYPERMARKET,충청북도 청주시 청원구 율봉로 169,36.66642221,127.49054770,043-212-0125
(주)이마트에브리데이 탑동점,이마트 에브리데이,HYPERMARKET,충청북도 청주시 상당구 용담로82번길 16,36.62895432,127.50291442,043-254-8601
(주)이마트에브리데이 모충동점,이마트 에브리데이,HYPERMARKET,충청북도 청주시 서원구 남들로 44,36.61914893,127.48720846,043-287-0480
홈플러스(주)익스프레스 청주개신점,홈플러스,HYPERMARKET,충청북도 청주시 서원구 경신로 45,36.61832491,127.44908128,0433231 8574
홈플러스(주)익스프레스 수곡점,홈플러스,HYPERMARKET,충청북도 청주시 서원구 구룡산로 321,36.61578365,127.48234604,043-286-8541
(주)지에스리테일 청주봉명점,,HYPERMARKET,충청북도 청주시 흥덕구 1순환로 576,36.63902917,127.46329864,043-265-4612
홈플러스 익스프레스 청주 용암점,홈플러스,HYPERMARKET,충청북도 청주시 상당구 월평로 174,36.60756288,127.50584158,043-291-8451
현대백화점 충청점,,HYPERMARKET,충청북도 청주시 흥덕구 직지대로 308,36.64185842,127.42839448,043-909-2233
(주)지에스리테일 청주점,,HYPERMARKET,충청북도 청주시 서원구 구룡산로 242,36.61305387,127.47432763,043-292-1888
(주)지에스리테일 청주사직점,,HYPERMARKET,충청북도 청주시 서원구 창직로55번길 7,36.62804867,127.46960045,043-263-4600
롯데쇼핑(주)롯데마트 청주점,롯데마트,HYPERMARKET,충청북도 청주시 흥덕구 풍산로 15,36.62387556,127.43411496,0432362500
신라쇼핑쎈타,,HYPERMARKET,충청북도 청주시 서원구 사직대로144번길 34,36.63066407,127.46499377,043 2744437
롯데슈퍼오룡가맹점,롯데슈퍼,HYPERMARKET,전라남도 무안군 일로읍 오룡번영로 185,34.80418142,126.49046927,0610000000
주식회사 아산마트오창점,,HYPERMARKET,충청북도 청주시 청원구 오창읍 공항로 1033-23,36.73666100,127.45280298,043-215-4200
영등포 중흥 에스클래스,,HYPERMARKET,서울특별시 영등포구 선유서로24길 6 (양평동1가,37.52059713,126.88836661,02-2038-8575
롯데프레시 대구구지점,롯데프레시,HYPERMARKET,대구광역시 달성군 구지면 국가산단북로60길 59,35.65517588,128.42206206,053-615-3705
인천 스타트업파크,,HYPERMARKET,인천광역시 연수구 컨벤시아대로 204,37.38500754,126.64189894,032-228-1218
다농엘마트,,HYPERMARKET,충청북도 청주시 흥덕구 엘지로 34,36.65837588,127.43894132,043-268-6553
GS THE FRESH 공릉역점,,HYPERMARKET,서울특별시 노원구 동일로192길 23,37.62353614,127.07626921,02-2006-2364
노브랜드 청주복대2점,노브랜드,HYPERMARKET,충청북도 청주시 흥덕구 대농로 49-1,36.63941975,127.43019266,0430000000
GS THE FRESH 신방화역점,,HYPERMARKET,서울특별시 강서구 마곡서1로 115-1,37.56391720,126.82065250,02-2665-1018
에비뉴 드 엘로이,,HYPERMARKET,경기도 고양시 일산동구 풍동 1183,37.66075530,126.79420441,02-782-9114
롯데마트 연수점,롯데마트,HYPERMARKET,인천광역시 연수구 청능대로 87,37.41227512,126.67723887,032-810-2500
롯데마트 송도점,롯데마트,HYPERMARKET,인천광역시 연수구 컨벤시아대로 177,37.38542542,126.64544952,032-222-2523
GS THE FRESH 광명트리우스점,,HYPERMARKET,경기도 광명시 광이로 96,37.48347896,126.86202193,02-2060-6285
GS THE FRESH 구의역점,,HYPERMARKET,서울특별시 광진구 자양로18길 33,37.53525190,127.08748306,02-2006-2364
GS THE FRESH 압구정점,,HYPERMARKET,서울특별시 강남구 압구정로 312,37.52595616,127.03761865,02 2006-2678
롯데쇼핑(주)롯데슈퍼 진안점,롯데슈퍼,HYPERMARKET,전북특별자치도 진안군 진무로 1004-0,35.78247554,127.42497637,
롯데쇼핑(주)롯데슈퍼 진안점,롯데슈퍼,HYPERMARKET,전북특별자치도 진안군 진안읍 군하리 309번지,35.78247554,127.42497637,02-2290-5853
김제축협매장,,HYPERMARKET,전북특별자치도 김제시 남북로 218,35.80045314,126.88678151,063 5460450
농협하나로마트,하나로마트,HYPERMARKET,전북특별자치도 김제시 동서로 185,35.79745757,126.89060462,063 5443700
뉴마트,,HYPERMARKET,전북특별자치도 김제시 신풍동 44번지,35.79132669,126.90317482,063 5451007
홈플러스(주) 김제점,홈플러스,HYPERMARKET,전북특별자치도 김제시 금성로 114,35.79669806,126.90493998,063)540-8224
롯데쇼핑(주) 롯데마트 정읍점,롯데마트,HYPERMARKET,전북특별자치도 정읍시 벚꽃로 85 (농소동,35.57663137,126.84253047,063-570-2500
이마트 남원점,,HYPERMARKET,전북특별자치도 남원시 남문로 385-16,35.40458697,127.37693740,063-620-3123
롯데쇼핑(주) 롯데마트 남원점,롯데마트,HYPERMARKET,전북특별자치도 남원시 춘향로 96,35.42028973,127.39489422,063-620-2500
오수관촌농협 오수하나로마트,하나로마트,HYPERMARKET,전북특별자치도 임실군 오수면 오수로 145,35.53463115,127.33068803,063-642-8025
임실농협 강진하나로마트,하나로마트,HYPERMARKET,전북특별자치도 임실군 강진면 호국로 41,35.52693612,127.16527911,643-1016
임실농협 임실하나로마트,하나로마트,HYPERMARKET,전북특별자치도 임실군 임실읍 운수로 22,35.61188461,127.28531140,063-642-2506
임실축협하나로마트,하나로마트,HYPERMARKET,전북특별자치도 임실군 임실읍 운수로 6,35.61291111,127.28429102,063-640-3604
오수관촌농협관촌지점하나로마트,하나로마트,HYPERMARKET,전북특별자치도 임실군 관촌면 사선로 42,35.67141943,127.27263583,063-642-0340
오수관촌농협관촌지점하나로마트,하나로마트,HYPERMARKET,전북특별자치도 임실군 관촌면 사선로 42,35.67141943,127.27263583,063-642-0340
맘마마트 천안점,,HYPERMARKET,충청남도 천안시 서북구 월봉로 95,36.79730999,127.11887802,070-4060-4128
홈플러스익스프레스 도곡2점,홈플러스,HYPERMARKET,서울특별시 강남구 논현로28길 9,37.47995322,127.04545982,3463-8545
파미어스몰,,HYPERMARKET,경기도 성남시 수정구 창업로 17,37.40924566,127.10019816,02-6959-7817
GS THE FRESH 방학신동아점,,HYPERMARKET,서울특별시 도봉구 시루봉로 103-1,37.65730337,127.02948072,955-2739
에이케이플라자(주) 광명점,,HYPERMARKET,경기도 광명시 양지로 17,37.41593661,126.88473765,070-4770-0796
엘시티 더 몰,,HYPERMARKET,부산광역시 해운대구 달맞이길 30 (중동,35.15747275,129.17105690,051-781-8001
(주)이마트에브리데이 인천도화점,이마트 에브리데이,HYPERMARKET,인천광역시 미추홀구 숙골로88번길 12,37.46724281,126.66723023,
트레이더스 홀세일 클럽 동탄점,트레이더스,HYPERMARKET,경기도 화성시 동탄대로 451,37.19066945,127.09921101,02-380-9429
홈플러스(주),홈플러스,HYPERMARKET,경상북도 문경시 모전로 65,36.58439489,128.19247340,559-8000
군포송정 풍산리치안 플랫몰,,HYPERMARKET,경기도 군포시 송부로96번길 12,37.31281803,126.92597471,031-8003-6400
오산 원동 상점가,,HYPERMARKET,경기도 오산시 원동로37번길 27,37.14174591,127.07297849,
홈플러스(주) 안동점,홈플러스,HYPERMARKET,경상북도 안동시 경동로 656,36.55965058,128.73179659,0548408300
부산 오시리아 테마파크 판매시설,,HYPERMARKET,부산광역시 기장군 기장읍 시랑리 산 46,35.19153456,129.21705855,02-6959-7869
이마트 봉선점,,HYPERMARKET,광주광역시 남구 봉선로 198,35.11933805,126.91809958,062-611-1234
주식회사 이마트 둔산점,,HYPERMARKET,대전광역시 서구 둔산북로 41,36.35341243,127.38030920,0424791053
스타게이트씨네몰,,HYPERMARKET,대전광역시 서구 대덕대로 325,36.35897623,127.38105721,042-488-2062
패션월드,,HYPERMARKET,대전광역시 서구 월평새뜸로 5,36.34897453,127.35492409,0424854184
홈플러스(주) 익스프레스 괴정점,홈플러스,HYPERMARKET,대전광역시 서구 갈마로 257,36.33043533,127.38459182,042 525 8546
테크노월드,,HYPERMARKET,대전광역시 서구 대덕대로 408,36.36638171,127.38213448,042-610-6154
(주)이마트 트레이더스 월평점,트레이더스,HYPERMARKET,대전광역시 서구 한밭대로 580,36.35474248,127.36509699,0427181234
홈플러스(주) 익스프레스 용문점,홈플러스,HYPERMARKET,대전광역시 서구 계룡로 648,36.33490562,127.39558089,0425288546
(주)프러스퍼러티,,HYPERMARKET,대전광역시 서구 대덕대로 216,36.34891483,127.38154386,0425361500
LK마트(빌딩),,HYPERMARKET,대전광역시 서구 도산로314번길 19,36.33044754,127.39096406,042-537-0945
